fas_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
121740,London River Yacht Club,"London River Yacht Club, Portsmouth Road, Kingston Upon Thames",KT6 4HL,517642,167944,51.398341,-0.310322,Kingston upon Thames
121747,"Love Your Greens Catering, King George Fields Indoor Bowls Club","King George Fields Indoor Bowls Club, Jubilee Way, Chessington",KT9 1TR,519444,164828,51.36996,-0.285478,Kingston upon Thames
121750,LSE Sportsground,"Lse Sports Ground, Windsor Avenue, New Malden",KT3 5HB,520316,167632,51.394978,-0.272024,Kingston upon Thames
121759,Malden Bowling Club,"Lime Grove, New Malden",KT3 3TW,521140,168924,51.406414,-0.259731,Kingston upon Thames
121761,Malden Golf Club,"Malden Golf Club, Traps Lane, New Malden",KT3 4RS,521221,169328,51.410028,-0.258443,Kingston upon Thames
121765,Malden Wanderers Cricket & Lawn Tennis Club,"18-20 Cambridge Avenue, New Malden",KT3 4LE,521546,169179,51.408619,-0.253823,Kingston upon Thames
121769,Manor Park Bowls,"Manor Park, Malden Road, Worcester Park",KT3 6AU,521662,166849,51.387654,-0.252954,Kingston upon Thames
121786,Maypole Pub,"The Maypole, Hook Road, Surbiton",KT6 5BH,518270,165986,51.380614,-0.301951,Kingston upon Thames
121840,New Malden Club,"5 Coombe Road, New Malden",KT3 4PX,521356,168714,51.40448,-0.256712,Kingston upon Thames
121845,"New Malden Tennis, Squash & Badminton Club","Somerset Close, New Malden",KT3 5RG,521412,167489,51.393459,-0.256312,Kingston upon Thames
121882,O'Neills,"3 Eden Street, Kingston Upon Thames",KT1 1BQ,517945,169150,51.409118,-0.305569,Kingston upon Thames
121910,Pavilion Cafe and Bar,"Polytechnic Sports Ground, Old Kingston Road, Tolworth",KT4 7QH,520133,165481,51.375675,-0.275366,Kingston upon Thames
121919,Piper Hall,"Piper Hall, Piper Road, Kingston Upon Thames",KT1 3EX,519044,168918,51.406804,-0.289853,Kingston upon Thames
121964,Prince Of Wales,"279 Kingston Road, New Malden",KT3 3SN,520051,168634,51.404039,-0.275492,Kingston upon Thames
121965,Prince of Wales,"Prince Of Wales, 117 Ewell Road, Surbiton",KT6 6AL,518550,166985,51.389534,-0.297597,Kingston upon Thames
121968,Pryzm,"154-166 Clarence Street, Kingston Upon Thames",KT1 1QP,518292,169368,51.411005,-0.300509,Kingston upon Thames
121972,Queens Head,"144 Richmond Road, Kingston Upon Thames",KT2 5HA,518212,170234,51.418814,-0.30137,Kingston upon Thames
122010,Royal British Legion Chessington,"British Legion Club, Church Lane, Chessington",KT9 2DR,518516,163519,51.35838,-0.29924,Kingston upon Thames
122011,Royal British Legion Club Surbiton,"British Legion Club, Hollyfield Road, Surbiton",KT5 9AL,518886,166659,51.386534,-0.292879,Kingston upon Thames
122058,Shrewsbury House School Sports& Social Club,"Almshouse Lane, Chessington",KT9 2ND,517504,162951,51.353495,-0.313955,Kingston upon Thames
122063,Slug & Lettuce,"1 Jerome Place, Kingston Upon Thames",KT1 1HT,517777,169185,51.409468,-0.307972,Kingston upon Thames
122065,Smokehouse,"Chessington World Of Adventure, Leatherhead Road, Chessington",KT9 2HS,517686,163318,51.356747,-0.311222,Kingston upon Thames
122090,Spring Grove Public House,"The Spring Grove, 13 Bloomfield Road, Kingston Upon Thames",KT1 2SF,518384,168508,51.403257,-0.299474,Kingston upon Thames
122106,Star Gun Club,"Princes Covert, Leatherhead Road, Malden Rushett",KT22 0DP,516632,160002,51.327169,-0.327437,Kingston upon Thames
122112,Steins,"56 High Street, Kingston Upon Thames",KT1 1HN,517774,168930,51.407176,-0.308099,Kingston upon Thames
122130,Sunray Community Centre,"Sunray Community Centre, Knollmead, Tolworth",KT5 9QP,520228,165823,51.378729,-0.273886,Kingston upon Thames
122136,Supreme Bowling Club,"Kings College Sports Ground, Windsor Avenue, New Malden",KT3 5HA,520341,167678,51.395377,-0.271635,Kingston upon Thames
122142,Surbiton Croquet Club,"Surbiton Croquet Club, Alexandra Drive, Surbiton",KT5 9AF,519457,166935,51.388886,-0.284585,Kingston upon Thames
122147,Surbiton Masonic Hall Limited,"6 The Crescent, Surbiton",KT6 4BN,518007,167652,51.395642,-0.305176,Kingston upon Thames
122148,Surbiton Methodist Tennis Club,"Manor Drive, Surbiton",KT5 8NE,519006,167291,51.392188,-0.290943,Kingston upon Thames
122154,Surbiton Racket & Fitness Club,"Surbiton Tennis Club, Berrylands, Surbiton",KT5 8JT,519062,167457,51.393669,-0.290084,Kingston upon Thames
122159,Surrey County Council Staff Club,"Ground Floor Restaurant, Count, Penrhyn Road, Kingston Upon Thames, Kingston Upon Thames",KT1 2DW,518004,168707,51.405115,-0.304868,Kingston upon Thames
122168,Swinerton Hall,"60 Gibbon Road, Kingston Upon Thames",KT2 6AB,518393,169957,51.416277,-0.298861,Kingston upon Thames
122173,Tenpin Megabowl,"Megabowl, The Rotunda Centre, Clarence Street, Kingston Upon Thames",KT1 1QJ,518369,169449,51.411717,-0.299376,Kingston upon Thames
122186,Thames Sailing Club,"Thames Sailing Club, Portsmouth Road, Surbiton",KT6 4HH,517573,167843,51.397448,-0.311348,Kingston upon Thames
122189,The Albert,"57 Kingston Hill, Kingston Upon Thames",KT2 7PX,519503,170071,51.41707,-0.282868,Kingston upon Thames
122190,The Albion Tavern,"45 Fairfield Road, Kingston Upon Thames",KT1 2PY,518484,169178,51.409257,-0.297813,Kingston upon Thames
122191,The Antelope,"The Antelope, 87 Maple Road, Surbiton",KT6 4AW,517829,167604,51.395247,-0.307749,Kingston upon Thames
122192,The Berrylands,"The Berrylands Hotel, 107 Chiltern Drive, Surbiton",KT5 8LS,519722,168003,51.398438,-0.280418,Kingston upon Thames
122194,The Black Lion,"58 Brighton Road, Surbiton",KT6 5PL,517660,167230,51.391921,-0.310301,Kingston upon Thames
122197,The Bricklayers Arms,"The Bricklayers Arms, 53 Hawks Road, Kingston Upon Thames",KT1 3DS,518831,169128,51.408736,-0.292843,Kingston upon Thames
122202,The Canbury Arms,"The Canbury Arms, 49 Canbury Park Road, Kingston Upon Thames",KT2 6LQ,518658,169664,51.413589,-0.29515,Kingston upon Thames
122203,The Cap In Hand,"The Cap In Hand, 174 Hook Rise North, Tolworth",KT6 5DE,518107,165424,51.375587,-0.304479,Kingston upon Thames
122204,The Cardinal PH,"The Cardinal, 174 Tudor Drive, Kingston Upon Thames",KT2 5QG,518335,171145,51.426967,-0.299299,Kingston upon Thames
122205,The Castle Public House,"The Castle, King Charles Road, Surbiton",KT5 8QJ,518869,166998,51.389584,-0.29301,Kingston upon Thames
122207,The Chessington Oak,"Blackamoors Head, 116 Moor Lane, Chessington",KT9 2AR,518897,164020,51.362813,-0.293603,Kingston upon Thames
122208,The Cocoanut,"16 Mill Street, Kingston Upon Thames",KT1 2RF,518443,168855,51.406363,-0.29851,Kingston upon Thames
122213,The Cricketers Public House,"The Cricketers, Fairfield South, Kingston Upon Thames",KT1 2UL,518566,169005,51.407686,-0.296693,Kingston upon Thames
122217,The Druids Head,"3 Market Place, Kingston Upon Thames",KT1 1JT,517874,169150,51.409133,-0.306589,Kingston upon Thames
122218,The Duke of Buckingham,"104 Villiers Road, Kingston Upon Thames, Kingston Upon Thames",KT1 3BB,518708,168434,51.402515,-0.294843,Kingston upon Thames
122220,The Fighting Cocks,"56 Old London Road, Kingston Upon Thames",KT2 6QA,518471,169337,51.410689,-0.297947,Kingston upon Thames
122223,The Fox & Hounds,"The Fox And Hounds, 60 Portsmouth Road, Surbiton",KT6 4HS,517546,167664,51.395836,-0.311795,Kingston upon Thames
122226,The Gazebo,"The Gazebo, Riverside Walk, Kingston Upon Thames",KT1 1QN,517791,169330,51.410768,-0.307722,Kingston upon Thames
122227,The Glass House,"14 Coombe Road, New Malden",KT3 4QE,521306,168713,51.404482,-0.257417,Kingston upon Thames
122229,The Grey Horse,"46 Richmond Road, Kingston Upon Thames",KT2 5EE,518285,169725,51.414215,-0.300491,Kingston upon Thames
122230,The Grove,"9 Grove Road, Surbiton",KT6 4BX,517847,167792,51.396933,-0.307428,Kingston upon Thames
122231,The Hippodrome,"1 St James Road, Kingston Upon Thames",KT1 2AH,518016,169071,51.408393,-0.304575,Kingston upon Thames
122236,The Lamb Inn,"The Lamb Inn, 73 Brighton Road, Surbiton",KT6 5NF,517537,167262,51.392225,-0.312057,Kingston upon Thames
122240,The Lucky Rover,"312 Hook Road, Chessington",KT9 1NY,517966,164581,51.36804,-0.306784,Kingston upon Thames
122244,The Monkey Puzzle,"The Monkey Puzzle, Leatherhead Road, Chessington",KT9 2NE,517458,162407,51.348615,-0.314795,Kingston upon Thames
122245,The Norbiton & Dragon,"16 Clifton Road, Kingston Upon Thames",KT2 6PW,519112,169707,51.413881,-0.288611,Kingston upon Thames
122246,The North Star,"The North Star, Hook Road, Chessington",KT9 1EQ,518082,165008,51.371863,-0.304976,Kingston upon Thames
122247,The Oak,"98 Richmond Road, Kingston Upon Thames",KT2 5EN,518241,169938,51.416139,-0.301052,Kingston upon Thames
122248,The Old Moot House,"88 London Road, Kingston Upon Thames",KT2 6PX,518666,169305,51.410361,-0.295155,Kingston upon Thames
122252,The Park Tavern,"19 New Road, Kingston Upon Thames",KT2 6AP,519153,170335,51.419516,-0.287811,Kingston upon Thames
122253,The Plough,"The Plough, Church Road, Worcester Park",KT4 7NT,521773,166480,51.384305,-0.251472,Kingston upon Thames
122255,The Pool Bar Ltd,"198 Cambridge Road, Kingston Upon Thames",KT1 3LF,519447,169002,51.407474,-0.284033,Kingston upon Thames
122259,The Ram,"34 High Street, Kingston Upon Thames",KT1 1HL,517793,169045,51.408206,-0.307788,Kingston upon Thames
122261,The Rhodrons Club,"The Rhodrons Club, Rhodrons Avenue, Chessington",KT9 1BA,518028,164407,51.366472,-0.305951,Kingston upon Thames
122265,The Roundhouse,"Malden Golf Club, Traps Lane, New Malden",KT3 4RS,521221,169328,51.410028,-0.258443,Kingston upon Thames
122266,The Royal Oak,"261 Ewell Road, Surbiton",KT6 7AA,518732,166525,51.385362,-0.295136,Kingston upon Thames
122267,The Royal Oak,"90 Coombe Road, New Malden",KT3 4RD,521237,169062,51.407625,-0.258304,Kingston upon Thames
122270,The Shy Horse,"The Shy Horse, 423 Leatherhead Road, Chessington",KT9 2NQ,517169,161295,51.33868,-0.319308,Kingston upon Thames
122271,The Star,"The Star, Leatherhead Road, Chessington",KT22 0DP,516632,160002,51.327169,-0.327437,Kingston upon Thames
122274,The Surbiton Club,"34 St James Road, Surbiton",KT6 4QL,517901,167425,51.393624,-0.306774,Kingston upon Thames
122275,The Surbiton Flyer,"84 Victoria Road, Surbiton",KT6 4NS,518011,167315,51.392612,-0.30523,Kingston upon Thames
122277,The Victoria,"28 Victoria Road, Surbiton",KT6 4JT,517862,167255,51.392095,-0.307391,Kingston upon Thames
122279,The Watchman,"Police Station, 184 High Street, New Malden",KT3 4ES,521470,168133,51.399226,-0.255259,Kingston upon Thames
122281,The William Bourne,"The Bonesgate, 273 Moor Lane, Chessington",KT9 2BQ,519186,163998,51.362546,-0.289462,Kingston upon Thames
122284,The Wych Elm Pub,"93 Elm Road, Kingston Upon Thames",KT2 6HT,518689,170026,51.416836,-0.294584,Kingston upon Thames
122339,Waggon & Horses,"The Waggon And Horses, 1 Surbiton Hill Road, Surbiton",KT6 4TW,518248,168030,51.398989,-0.301587,Kingston upon Thames
122354,Wheelwrights Arms,"60 Clarence Street, Kingston Upon Thames",KT1 1NP,518204,169314,51.410538,-0.301792,Kingston upon Thames
122368,Willoughby Arms,"Willoughby Road, Kingston Upon Thames",KT2 6LN,518864,169885,51.415532,-0.292116,Kingston upon Thames
122373,Woodies Freehouse,"Woodies, Thetford Road, New Malden",KT3 5DX,520644,167332,51.392212,-0.267399,Kingston upon Thames
122374,Woody's,"5 Ram Passage, Kingston Upon Thames",KT1 1HH,517757,169005,51.407854,-0.308319,Kingston upon Thames
122381,YMCA Hawker Centre,"British Aerospace Sports, Lower Ham Road, Kingston Upon Thames",KT2 5BH,517645,171125,51.426931,-0.309225,Kingston upon Thames
126710,All Bar One,"37-39 Wimbledon Hill Road, Wimbledon, London",SW19 7NA,524649,170805,51.42256,-0.208646,Merton
126719,Ambience Restaurant & Cocktail Bar,"12-14 Leopold Road, Wimbledon Park, London",SW19 7BD,525167,171347,51.427316,-0.200995,Merton
126764,Bar 191,"191 Worple Road, Raynes Park, London",SW20 8RE,523322,169479,51.410932,-0.228183,Merton
126798,Bills Produce Store,"20 Hartfield Road, London",SW19 3TA,524822,170562,51.420337,-0.206245,Merton
126804,Blue Junction,"1-2 Crown Parade, Crown Lane, Morden",SM4 5DA,525534,168499,51.40164,-0.19674,Merton
126902,Central Ward Residents Club,"Ashridge Way, Morden",SM4 4ED,524700,168173,51.398885,-0.208838,Merton
126942,Club House,"Wimbledon Common Golf Club, Camp Road, Wimbledon, London",SW19 4UW,522970,171163,51.426143,-0.232658,Merton
126983,Cranleigh Tennis Club & Social Club,"Cranleigh Lawn Tennis Club Open Space, Cranleigh Road, Merton Park, London",SW19 3LX,525138,168813,51.404549,-0.202319,Merton
127046,Earl Beatty,"Pub, West Barnes Lane, New Malden",KT3 6JF,522665,167680,51.394897,-0.238246,Merton
127057,Edwards,"20 Hartfield Road, London",SW19 3TA,524822,170562,51.420337,-0.206245,Merton
127067,Elmwood Lawn Tennis Club,"337A Tamworth Lane, Mitcham",CR4 1DL,529046,168541,51.40123,-0.146265,Merton
127128,Ganleys Irish Bar,"43-45 London Road, Morden",SM4 5HT,525779,168603,51.402521,-0.193183,Merton
127175,Hand & Racquet,"25-27 Wimbledon Hill Road, Wimbledon, London",SW19 7NE,524709,170733,51.421899,-0.207809,Merton
127176,Hand In Hand,"6-9 Crooked Billet, Wimbledon, London",SW19 4RQ,523287,170632,51.421302,-0.228285,Merton
127198,Hemingways,"57 High Street, Wimbledon, London",SW19 5EE,523951,171123,51.42557,-0.218569,Merton
127210,Hollywood Bar,"292 - 294, Haydons Road, South Wimbledon, London",SW19 8JZ,525848,171326,51.426977,-0.191226,Merton
127237,Irenes Home Kitchen,"Blagdon House, Old Emanuel School Playing Fields, Beverley Way, New Malden",KT3 4PU,522259,168464,51.40204,-0.243809,Merton
127291,Kilkenny Tavern,"The Kilkenny Tavern, 131 Merton High Street, Colliers Wood, London",SW19 1DE,525847,170043,51.415446,-0.191695,Merton
127297,Kings Arms Public House,"260 London Road, Mitcham",CR4 3HD,527767,169112,51.406651,-0.164436,Merton
127304,Kiss Me Hardy,"Unit 5, Priory Retail Park, 131 High Street Collier's Wood, Colliers Wood, London",SW19 2PP,526732,170152,51.41623,-0.178937,Merton
127372,Loris Kitchen,"Pub, The White Hart, 350 London Road, Mitcham",CR4 3ND,527502,168526,51.401435,-0.168455,Merton
127377,LSGC (Catering),"Club House, London Scottish Golf Club, Wimbledon, London",SW19 5NQ,523423,172396,51.437126,-0.225716,Merton
127421,Merton Sea Cadets,"Sea Cadet Headquarters, 42 Commonside West, Mitcham",CR4 4HA,527976,168709,51.402982,-0.161578,Merton
127438,Mitcham Conservative Club Ltd,"Club, Durham House, 12-16 Upper Green West, Mitcham",CR4 3AA,527736,169060,51.40619,-0.164914,Merton
127444,Mitcham Mint,"1A Lilian Road, Streatham, London",SW16 5HN,529243,169825,51.412715,-0.142968,Merton
127527,Old Emanuel Association,"Blagdon House, Old Emanuel School Playing Fields, Beverley Way, New Malden",KT3 4PU,522259,168464,51.40204,-0.243809,Merton
127532,O'Neill's Pub,"66 The Broadway, London",SW19 1RQ,525059,170531,51.420006,-0.202849,Merton
127610,Prince Of Wales,"2 Hartfield Road, London",SW19 3TA,524822,170562,51.420337,-0.206245,Merton
127637,Raynes Park Sports & Social Club,"Raynes Park Sports Ground, Taunton Avenue, Raynes Park, London",SW20 0BH,522723,169187,51.408437,-0.236892,Merton
127638,Raynes Park Tavern,"32 Coombe Lane, Raynes Park, London",SW20 0LA,523126,169335,51.409681,-0.231049,Merton
127639,Raynes Park Vale Sports & Social Club,"Raynes Park Vale Football Club, Prince Georges Playing Fields, Grand Drive, Raynes Park",SW20 9NB,523439,167860,51.396347,-0.227064,Merton
127670,Royal Standard,"The Royal Standard, 180 High Street Collier's Wood, Colliers Wood, London",SW19 2BN,526764,170399,51.418442,-0.178404,Merton
127671,Royal Surrey,"Public House, 1-9 Abbotsbury Road, Morden",SM4 5LH,525872,168648,51.402904,-0.191831,Merton
127672,Royal Surrey Social Club,"Royal Surrey Snooker Club First Floor, 1-9 Abbotsbury Road, Morden",SM4 5LH,525872,168648,51.402904,-0.191831,Merton
127673,Royal Wimbledon Golf Club,"29 Camp Road, Wimbledon, London",SW19 4UW,522970,171163,51.426143,-0.232658,Merton
127733,Ski Club Of Great Britain,"57-63 Church Road, Wimbledon Village, London",SW19 5SB,524084,171260,51.426772,-0.216608,Merton
127748,South London Irish Association,"140 Hartfield Road, London",SW19 3TG,525057,170195,51.416987,-0.202996,Merton
127753,South Wimbledon Club,"6 Russell Road, Wimbledon, London",SW19 1QL,525220,170268,51.417607,-0.200627,Merton
127755,Southey Bowling Club,"559 Kingston Road, Raynes Park, London",SW20 8SF,523945,169488,51.410878,-0.219226,Merton
127792,Suburban Bar & Lounge,"Wine Bar, 27 Hartfield Road, London",SW19 3SG,524858,170464,51.419448,-0.205762,Merton
127819,Swan Hotel Public House,"89 Ridgway, Wimbledon, London",SW19 4SU,523796,170586,51.420778,-0.220985,Merton
127858,The Alexandra,"31-33 Wimbledon Hill Road, Wimbledon, London",SW19 7NE,524709,170733,51.421899,-0.207809,Merton
127863,The Charles Holden,"198 High Street Collier's Wood, Colliers Wood, London",SW19 2BH,526681,170297,51.417535,-0.179619,Merton
127866,The Clubhouse,"Mitcham Golf Club, Carshalton Road, Mitcham",CR4 4HN,528277,167609,51.393019,-0.157651,Merton
127868,The Crooked Billet,"14-15 Crooked Billet, Wimbledon, London",SW19 4RQ,523287,170632,51.421302,-0.228285,Merton
127873,The Dog And Fox,"24 High Street, Wimbledon, London",SW19 5DX,524088,171022,51.424633,-0.216635,Merton
127875,The Edward Rayne Public House,"8 Coombe Lane, Raynes Park, London",SW20 8ND,523265,169348,51.409767,-0.229047,Merton
127878,The Fox and Grapes PH,"10 Camp Road, Wimbledon, London",SW19 4UN,523105,171217,51.426599,-0.230698,Merton
127880,The Gardeners Arms,"Gardeners Arms, 107 London Road, Mitcham",CR4 2JA,527945,169512,51.410197,-0.161735,Merton
127883,The George Inn,"Epsom Road, Morden",SM4 5PJ,525065,167372,51.391606,-0.203876,Merton
127884,The Goat Inn,"Carshalton Road, Mitcham",CR4 4HJ,528186,167284,51.390119,-0.159075,Merton
127887,The Gorringe Park,"Gorringe Park Hotel, 29 London Road, Tooting, London",SW17 9JR,527926,170527,51.419331,-0.161641,Merton
127904,The Mill House,"Windmill Road, Mitcham",CR4 1HT,529135,167870,51.39518,-0.145231,Merton
127905,The Morden Brook Public House,"Lower Morden Lane, Morden",SM4 4SS,523890,167261,51.390865,-0.220793,Merton
127908,The Prince Of Wales,"98 Morden Road, South Wimbledon, London",SW19 3BP,525788,169463,51.410247,-0.192749,Merton
127910,The Provenance,"60-62 High Street Collier's Wood, Colliers Wood, London",SW19 2BY,526926,170655,51.420707,-0.175969,Merton
127911,The Queens Head,"70 Cricket Green, Mitcham",CR4 4LA,527622,168364,51.399961,-0.166788,Merton
127922,The Slug@Wimbledon,"16-26 Hartfield Road, London",SW19 3TA,524822,170562,51.420337,-0.206245,Merton
127928,The Sultan Public House,"78 Norman Road, Colliers Wood, London",SW19 1BN,526296,170275,51.417432,-0.18516,Merton
127935,The White Hart,"350 London Road, Mitcham",CR4 3ND,527502,168526,51.401435,-0.168455,Merton
127938,The William Morris,"20 Watermill Way, Colliers Wood, London",SW19 2RD,526446,169816,51.413265,-0.183182,Merton
127940,The Woodman Hotel,"222 Durnsford Road, Wimbledon Park, London",SW19 8DR,525501,172060,51.433651,-0.195955,Merton
127972,Tunnel 267,"267 The Broadway, London",SW19 1SD,525614,170458,51.419228,-0.194897,Merton
128015,West Wimbledon Bowling Club,"55 Durham Road, West Wimbledon, London",SW20 0DE,522916,169639,51.412458,-0.233962,Merton
128017,Westside Lawn Tennis Club,"20 Woodhayes Road, West Wimbledon, London",SW19 4RG,523232,170371,51.418968,-0.229166,Merton
128018,Westside Lawn Tennis Club,"20 Woodhayes Road, West Wimbledon, London",SW19 4RG,523232,170371,51.418968,-0.229166,Merton
128022,White Lion of Mortimer,"223 London Road, Mitcham",CR4 2JD,527831,169153,51.406996,-0.163502,Merton
128024,Wibbas Down Inn,"Collingham House, 6-12 Gladstone Road, Wimbledon, London",SW19 1QT,525112,170336,51.418243,-0.202156,Merton
128035,"Wilton Lawn Tennis Club, Pavilion","28 Wilton Grove, London",SW19 3QX,524831,169895,51.414341,-0.20635,Merton
128036,Wimbledon (Trinity Road) Club Ltd,"2A Trinity Road, London",SW19 8QX,525457,170589,51.42044,-0.197108,Merton
128039,Wimbledon Bridge Club,"Kenneth Black Memorial Hall, 56A Worple Road, Wimbledon, London",SW19 4EY,524317,170333,51.41839,-0.213584,Merton
128054,Wimbledon Park Golf Club,"Home Park Road, Wimbledon Park, London",SW19 7HR,525105,172229,51.435257,-0.201603,Merton
128056,Wimbledon Racquets & Fitness Club Ltd,"Wimbledon Squash And Badminton Club, 13 Cranbrook Road, Wimbledon, London",SW19 4HD,524280,170203,51.41723,-0.214162,Merton
128062,Wimbledon Village Club,"26 Lingfield Road, Wimbledon, London",SW19 4QD,524031,170917,51.423701,-0.21749,Merton
128089,012 Bar And Grill,"O12 Bar And Grill, The Q Building, 108 - 110 The Grove, Stratford",E15 1NS,539065,184718,51.544232,0.004034,Newham
128190,Aspers (Casino Entrance) - Sky Bar,"Aspers, 312 The Loft, Westfield Stratford City, Montfichet Road",E20 1ET,538344,184711,51.544346,-0.006359,Newham
128191,Aspers (Casino Entrance) - Tanzibar,"Aspers, 312 The Loft, Westfield Stratford City, Montfichet Road",E20 1ET,538344,184711,51.544346,-0.006359,Newham
128220,Bar One Thailander Bar,"7 - 9 Leytonstone Road, Stratford, London",E15 1JA,539178,185017,51.546891,0.005781,Newham
128277,Boleyn Tavern,"1 Barking Road, East Ham, London",E6 1PW,541539,183280,51.530686,0.039108,Newham
128308,Bronze Wine Bar And Restaurant,"291 - 293 Barking Road, Plaistow, London",E13 8EQ,540091,182089,51.520354,0.017775,Newham
128439,Community Road Tenants And Residents Social Club,"Community Road Tennants And Residen, Community Road, Stratford, London",E15 1JT,538773,185130,51.548014,-0.000011,Newham
128547,Durham Arms,"24 Stephenson Street, Canning Town, London",E16 4SA,539133,181910,51.518982,0.003905,Newham
128564,East Ham Working Mens Social Club,"2 Boleyn Road, East Ham, London",E6 1QE,541696,183424,51.53195,0.041428,Newham
128568,East London Rugby Club,"71 Holland Road, Stratford, London",E15 3BP,539398,182981,51.528541,0.008146,Newham
128605,Esquires,"606-608 Barking Road, Plaistow, London",E13 9JY,541047,182910,51.527493,0.031873,Newham
128660,Fox & Hounds Public House,"The Fox And Hounds, 178 Forest Lane, Forest Gate, London",E7 9BB,540307,185323,51.549361,0.022159,Newham
128661,Fox@excel PH/Restaurant,"Fox At Excel, Warehouse K, 2 Western Gateway, Canning Town",E16 1XL,540776,180752,51.50817,0.027108,Newham
128689,Gala Club,"341 - 353 High Street, Stratford, London",E15 4QZ,538786,184136,51.53907,-0.000216,Newham
128709,Golden Fleece,"166 Capel Road, Manor Park, London",E12 5DB,541822,185945,51.554572,0.044245,Newham
128772,Henley Arms,"Flat, The Henley Arms, 268 Albert Road, North Woolwich",E16 2JB,542963,179995,51.500811,0.058293,Newham
128809,Ibis Styles Hotel Pub,"Ibis Styles London ExCel Custom Hou, 272 - 283 Victoria Dock Road, Canning Town, London",E16 3BY,540843,180969,51.510103,0.028159,Newham
128923,King Edward Vll,"The King Edward VII, 47 Broadway, Stratford, London",E15 4BQ,538978,184357,51.541009,0.002638,Newham
128973,Leyton House Working Mens Club And Institute,"Metro Building, 200 Chandos Road, Stratford, London",E15 1TB,538564,185386,51.550357,-0.002923,Newham
129463,Searcy's Champagne Bar,"8A The Arcade, Westfield Stratford City, Montfichet Road, London",E20 1EQ,538344,184711,51.544345,-0.006359,Newham
129464,Secret Weapon,"Pub, 25 West Ham Lane, Stratford, London",E15 4PH,539087,184188,51.539463,0.004141,Newham
129606,Streeties P H,"15 Shirley Street, Canning Town, London",E16 1HU,539728,181258,51.512967,0.012216,Newham
129635,Tap East,"7 International Square, Westfield Stratford City, Montfichet Road, London",E20 1EE,538344,184711,51.544346,-0.006359,Newham
129681,The Black Lion,"Black Lion Public House, 59-61 High Street, Plaistow, London",E13 0AD,540248,183290,51.531107,0.020514,Newham
129682,The Brittania Public House,"2 Plaistow Grove, Stratford, London",E15 3EP,539696,183714,51.535045,0.012728,Newham
129686,The Carpenters Arms,"Carpenters Road, Stratford, London",E15 2JH,538423,183970,51.537668,-0.005512,Newham
129695,The Cow,"4 Chestnut Plaza, Westfield Stratford City, Montfichet Road, London",E20 1GL,538344,184711,51.544346,-0.006359,Newham
129699,The Eagle Public House,"157 Chobham Road, Stratford, London",E15 1LX,538740,185272,51.549289,-0.000431,Newham
129707,The Fox At Connaught,"Lynx Way, Canning Town, London",E16 3RE,542024,181058,51.510599,0.045186,Newham
129710,The Golden Grove,"Golden Grove Public House, 146-148 The Grove, Stratford, London",E15 1NS,539065,184718,51.544232,0.004034,Newham
129711,The Goose On Broadway,"The Goose, 78 - 102 Broadway, Stratford, London",E15 1NG,538925,184427,51.541651,0.001902,Newham
129721,The Hudson Bay,"Hudson Bay, 1-5 Upton Lane, Forest Gate, London",E7 9PA,540606,184847,51.54501,0.026279,Newham
129727,The Langthorne,"10 - 14 Broadway, Stratford, London",E15 4QS,538810,184287,51.540421,0.000189,Newham
129728,The Lord Stanley Public House,"The Lord Stanley, 15 St Marys Road, Plaistow, London",E13 9AE,540533,183336,51.531449,0.024638,Newham
129730,The Millers Well,"419 - 423 Barking Road, East Ham, London",E6 2JX,542757,183631,51.533543,0.056798,Newham
129734,The Overdraft Tavern - Ananthapuri Restaurant,"The Overdraft Tavern, 200 - 202 High Street North, East Ham, London",E6 2JA,542369,184229,51.539006,0.051435,Newham
129735,The Overdraft Tavern . Ananthapuri Restaurant,"The Overdraft Tavern, 200 - 202 High Street North, East Ham, London",E6 2JA,542369,184229,51.539006,0.051435,Newham
129741,The Queens Head,"Queens Head, 5 - 7 West Ham Lane, Stratford, London",E15 4PH,539087,184188,51.539464,0.004142,Newham
129742,The Railway Tavern,"131 Angel Lane, Stratford, London",E15 1DB,538795,184808,51.545106,0.000178,Newham
129748,The Royal British Legion,"14 Constance Street, North Woolwich, London",E16 2DQ,542071,180192,51.502814,0.045529,Newham
129751,The Royal Standard Public House,"Royal Standard Hotel, 116 Albert Road, North Woolwich, London",E16 2NQ,543332,179938,51.500213,0.063582,Newham
129761,The White Horse,"125 High Street South, East Ham, London",E6 6EJ,542726,183206,51.529732,0.056165,Newham
129762,The Winsor House P H & Travel Inn Brewster Fayre,"The Winsor House Public House, Winsor Terrace, Beckton, London",E6 6LD,543281,181619,51.515332,0.06353,Newham
129834,Upton Park Snooker Centre,"358-362 Green Street, Upton Park, London",E13 9AP,541203,183932,51.536638,0.03453,Newham
129851,Victoria Tavern,"The Victoria, 28 High Street, Plaistow, London",E13 0AJ,540346,183170,51.530004,0.021878,Newham
129896,William The Conqueror,"630 Romford Road, Manor Park, London",E12 5AQ,542155,185550,51.550938,0.048885,Newham
129917,Ye Olde Black Bull,"13 Broadway, Stratford, London",E15 4BQ,538978,184357,51.541009,0.002638,Newham
129985,Aldersbrook Bowls Club Limited,"34 Aldersbrook Road, Wanstead",E12 5DY,541261,186707,51.561559,0.036479,Redbridge
